1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.007193268186753529,-0.00394880174291939,-0.004014396456256922,-0.007288228822882289,-0.004014396456256922,-0.00394880174291939,-0.007312362030905078,-0.0038728632478632484,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.0038728632478632484,-0.007100750267952841,-0.00394880174291939,-0.007216775599128541,-0.0038978494623655917,-0.004014396456256922,-0.007193268186753529,-0.007193268186753529,-0.00394880174291939,-0.007288228822882289,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.00394880174291939,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.007216775599128541,-0.004014396456256922,-0.007312362030905078,-0.00394880174291939,-0.007193268186753529,-0.007216775599128541,-0.0038728632478632484,-0.0038728632478632484,-0.007055378061767838,-0.004014396456256922,-0.00394880174291939,-0.007193268186753529,-0.004014396456256922,-0.0037294238683127576,-0.0038978494623655917,-0.0038728632478632484,-0.004014396456256922,-0.003961748633879782,-0.004014396456256922,-0.003923160173160174,-0.0038978494623655917,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.007193268186753529,-0.004014396456256922,-0.007288228822882289,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.007216775599128541,-0.007312362030905078,-0.007288228822882289,-0.004014396456256922,-0.007288228822882289,-0.0038978494623655917,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.007312362030905078,-0.00394880174291939,-0.007100750267952841,-0.004014396456256922,-0.004014396456256922,-0.007312362030905078,-0.007193268186753529,-0.004014396456256922,-0.004014396456256922,-0.003974780701754386,-0.007312362030905078,-0.007288228822882289,-0.007288228822882289,-0.004014396456256922,-0.003961748633879782,-0.004014396456256922,-0.003961748633879782,-0.00394880174291939,-0.00394880174291939
0.1524158523344191,0.15291394335511982,0.15545404208194905,0.15442794279427943,0.15545404208194905,0.15291394335511982,0.154939293598234,0.1499732905982906,0.15545404208194905,0.15291394335511982,0.15545404208194905,0.15545404208194905,0.15545404208194905,0.15545404208194905,0.1499732905982906,0.1504555198285102,0.15291394335511982,0.15291394335511982,0.15094086021505376,0.15545404208194905,0.1524158523344191,0.1524158523344191,0.15291394335511982,0.15442794279427943,0.15545404208194905,0.15545404208194905,0.15291394335511982,0.15545404208194905,0.15291394335511982,0.15291394335511982,0.15291394335511982,0.15545404208194905,0.15291394335511982,0.15545404208194905,0.154939293598234,0.15291394335511982,0.1524158523344191,0.15291394335511982,0.1499732905982906,0.1499732905982906,0.14949414270500533,0.15545404208194905,0.15291394335511982,0.1524158523344191,0.15545404208194905,0.14441872427983538,0.15094086021505376,0.1499732905982906,0.15545404208194905,0.15341530054644809,0.15545404208194905,0.15192099567099565,0.15094086021505376,0.15545404208194905,0.15545404208194905,0.15545404208194905,0.15291394335511982,0.15545404208194905,0.15545404208194905,0.15291394335511982,0.15545404208194905,0.15545404208194905,0.15545404208194905,0.1524158523344191,0.15545404208194905,0.15442794279427943,0.15291394335511982,0.15291394335511982,0.15545404208194905,0.15291394335511982,0.154939293598234,0.15442794279427943,0.15545404208194905,0.15442794279427943,0.15094086021505376,0.15545404208194905,0.15545404208194905,0.15291394335511982,0.15291394335511982,0.15545404208194905,0.154939293598234,0.15291394335511982,0.1504555198285102,0.15545404208194905,0.15545404208194905,0.154939293598234,0.1524158523344191,0.15545404208194905,0.15545404208194905,0.15391995614035087,0.154939293598234,0.15442794279427943,0.15442794279427943,0.15545404208194905,0.15341530054644809,0.15545404208194905,0.15341530054644809,0.15291394335511982,0.15291394335511982
0.12147122692725298,0.12186819172113289,0.12389258028792911,0.12307480748074806,0.12389258028792911,0.12186819172113289,0.12348233995584988,0.11952457264957264,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.11952457264957264,0.11990889603429795,0.12186819172113289,0.12186819172113289,0.12029569892473117,0.12389258028792911,0.12147122692725298,0.12147122692725298,0.12186819172113289,0.12307480748074806,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12348233995584988,0.12186819172113289,0.12147122692725298,0.12186819172113289,0.11952457264957264,0.11952457264957264,0.11914270500532481,0.12389258028792911,0.12186819172113289,0.12147122692725298,0.12389258028792911,0.1150977366255144,0.12029569892473117,0.11952457264957264,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.12107683982683982,0.12029569892473117,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12147122692725298,0.12389258028792911,0.12307480748074806,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12348233995584988,0.12307480748074806,0.12389258028792911,0.12307480748074806,0.12029569892473117,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12348233995584988,0.12186819172113289,0.11990889603429795,0.12389258028792911,0.12389258028792911,0.12348233995584988,0.12147122692725298,0.12389258028792911,0.12389258028792911,0.12266995614035087,0.12348233995584988,0.12307480748074806,0.12307480748074806,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.12226775956284153,0.12186819172113289,0.12186819172113289
0.2240770901194354,0.22480936819172115,0.22854374307862682,0.22703520352035206,0.22854374307862682,0.22480936819172115,0.2277869757174393,0.22048611111111113,0.22854374307862682,0.22480936819172115,0.22854374307862682,0.22854374307862682,0.22854374307862682,0.22854374307862682,0.22048611111111113,0.2211950696677385,0.22480936819172115,0.22480936819172115,0.22190860215053765,0.22854374307862682,0.2240770901194354,0.2240770901194354,0.22480936819172115,0.22703520352035206,0.22854374307862682,0.22854374307862682,0.22480936819172115,0.22854374307862682,0.22480936819172115,0.22480936819172115,0.22480936819172115,0.22854374307862682,0.22480936819172115,0.22854374307862682,0.2277869757174393,0.22480936819172115,0.2240770901194354,0.22480936819172115,0.22048611111111113,0.22048611111111113,0.2197816826411076,0.22854374307862682,0.22480936819172115,0.2240770901194354,0.22854374307862682,0.21231995884773663,0.22190860215053765,0.22048611111111113,0.22854374307862682,0.2255464480874317,0.22854374307862682,0.2233495670995671,0.22190860215053765,0.22854374307862682,0.22854374307862682,0.22854374307862682,0.22480936819172115,0.22854374307862682,0.22854374307862682,0.22480936819172115,0.22854374307862682,0.22854374307862682,0.22854374307862682,0.2240770901194354,0.22854374307862682,0.22703520352035206,0.22480936819172115,0.22480936819172115,0.22854374307862682,0.22480936819172115,0.2277869757174393,0.22703520352035206,0.22854374307862682,0.22703520352035206,0.22190860215053765,0.22854374307862682,0.22854374307862682,0.22480936819172115,0.22480936819172115,0.22854374307862682,0.2277869757174393,0.22480936819172115,0.2211950696677385,0.22854374307862682,0.22854374307862682,0.2277869757174393,0.2240770901194354,0.22854374307862682,0.22854374307862682,0.22628837719298248,0.2277869757174393,0.22703520352035206,0.22703520352035206,0.22854374307862682,0.2255464480874317,0.22854374307862682,0.2255464480874317,0.22480936819172115,0.22480936819172115
0.09541259500542888,0.0957244008714597,0.12389258028792911,0.12307480748074806,0.12389258028792911,0.0957244008714597,0.12348233995584988,0.09388354700854701,0.12389258028792911,0.0957244008714597,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.09388354700854701,0.09418542336548767,0.0957244008714597,0.12186819172113289,0.09448924731182796,0.12389258028792911,0.09541259500542888,0.12147122692725298,0.0957244008714597,0.12307480748074806,0.12389258028792911,0.12389258028792911,0.0957244008714597,0.12389258028792911,0.0957244008714597,0.0957244008714597,0.0957244008714597,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12348233995584988,0.0957244008714597,0.09541259500542888,0.12186819172113289,0.09388354700854701,0.11952457264957264,0.09358359957401491,0.12389258028792911,0.0957244008714597,0.09541259500542888,0.12389258028792911,0.09040637860082305,0.09448924731182796,0.09388354700854701,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.09510281385281386,0.09448924731182796,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.0957244008714597,0.12389258028792911,0.12389258028792911,0.0957244008714597,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.09541259500542888,0.12389258028792911,0.12307480748074806,0.0957244008714597,0.0957244008714597,0.12389258028792911,0.12186819172113289,0.12348233995584988,0.12307480748074806,0.12389258028792911,0.12307480748074806,0.09448924731182796,0.12389258028792911,0.12389258028792911,0.0957244008714597,0.0957244008714597,0.12389258028792911,0.12348233995584988,0.0957244008714597,0.09418542336548767,0.12389258028792911,0.12389258028792911,0.12348233995584988,0.09541259500542888,0.12389258028792911,0.12389258028792911,0.09635416666666667,0.12348233995584988,0.12307480748074806,0.12307480748074806,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.12226775956284153,0.0957244008714597,0.0957244008714597
0.1540445168295331,0.1545479302832244,0.1903377630121816,0.18908140814081406,0.1903377630121816,0.1545479302832244,0.18970750551876378,0.18362713675213674,0.1903377630121816,0.1545479302832244,0.1903377630121816,0.1903377630121816,0.1903377630121816,0.1903377630121816,0.18362713675213674,0.10704715969989281,0.1545479302832244,0.1545479302832244,0.10739247311827957,0.1903377630121816,0.1540445168295331,0.10844191096634093,0.1545479302832244,0.18908140814081406,0.1903377630121816,0.1903377630121816,0.1545479302832244,0.1903377630121816,0.1545479302832244,0.1545479302832244,0.1545479302832244,0.1903377630121816,0.1545479302832244,0.1903377630121816,0.18970750551876378,0.1545479302832244,0.1540445168295331,0.1545479302832244,0.18362713675213674,0.18362713675213674,0.18304046858359957,0.1903377630121816,0.1545479302832244,0.1540445168295331,0.1903377630121816,0.1768261316872428,0.10739247311827957,0.18362713675213674,0.1903377630121816,0.15505464480874318,0.1903377630121816,0.1275703463203463,0.10739247311827957,0.1903377630121816,0.1903377630121816,0.1903377630121816,0.1545479302832244,0.1903377630121816,0.1903377630121816,0.1545479302832244,0.1903377630121816,0.1903377630121816,0.1903377630121816,0.1540445168295331,0.1903377630121816,0.18908140814081406,0.1545479302832244,0.1545479302832244,0.1903377630121816,0.1545479302832244,0.18970750551876378,0.18908140814081406,0.1903377630121816,0.18908140814081406,0.10739247311827957,0.1903377630121816,0.1903377630121816,0.1545479302832244,0.1545479302832244,0.1903377630121816,0.18970750551876378,0.1545479302832244,0.10704715969989281,0.1903377630121816,0.1903377630121816,0.18970750551876378,0.1540445168295331,0.1903377630121816,0.1903377630121816,0.15556469298245612,0.18970750551876378,0.18908140814081406,0.18908140814081406,0.1903377630121816,0.12882513661202186,0.1903377630121816,0.15505464480874318,0.1545479302832244,0.1545479302832244
0.12147122692725298,0.12186819172113289,0.12389258028792911,0.12307480748074806,0.12389258028792911,0.12186819172113289,0.12348233995584988,0.11952457264957264,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.11952457264957264,0.11990889603429795,0.12186819172113289,0.12186819172113289,0.12029569892473117,0.12389258028792911,0.12147122692725298,0.12147122692725298,0.12186819172113289,0.12307480748074806,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12348233995584988,0.12186819172113289,0.12147122692725298,0.12186819172113289,0.11952457264957264,0.11952457264957264,0.11914270500532481,0.12389258028792911,0.12186819172113289,0.12147122692725298,0.12389258028792911,0.1150977366255144,0.12029569892473117,0.11952457264957264,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.12107683982683982,0.12029569892473117,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12389258028792911,0.12389258028792911,0.12389258028792911,0.12147122692725298,0.12389258028792911,0.12307480748074806,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12186819172113289,0.12348233995584988,0.12307480748074806,0.12389258028792911,0.12307480748074806,0.12029569892473117,0.12389258028792911,0.12389258028792911,0.12186819172113289,0.12186819172113289,0.12389258028792911,0.12348233995584988,0.12186819172113289,0.11990889603429795,0.12389258028792911,0.12389258028792911,0.12348233995584988,0.12147122692725298,0.12389258028792911,0.12389258028792911,0.12266995614035087,0.12348233995584988,0.12307480748074806,0.12307480748074806,0.12389258028792911,0.12226775956284153,0.12389258028792911,0.12226775956284153,0.12186819172113289,0.12186819172113289
0.04818132464712269,0.04833877995642701,0.04914174972314507,0.048817381738173814,0.04914174972314507,0.04833877995642701,0.048979028697571744,0.04740918803418803,0.04914174972314507,0.04833877995642701,0.04914174972314507,0.04914174972314507,0.04914174972314507,0.04914174972314507,0.04740918803418803,0.047561629153269024,0.04833877995642701,0.04833877995642701,0.04771505376344086,0.04914174972314507,0.04818132464712269,0.04818132464712269,0.04833877995642701,0.048817381738173814,0.04914174972314507,0.04914174972314507,0.04833877995642701,0.04914174972314507,0.04833877995642701,0.04833877995642701,0.04833877995642701,0.04914174972314507,0.04833877995642701,0.04914174972314507,0.048979028697571744,0.04833877995642701,0.04818132464712269,0.04833877995642701,0.04740918803418803,0.04740918803418803,0.04725772097976571,0.04914174972314507,0.04833877995642701,0.04818132464712269,0.04914174972314507,0.045653292181069956,0.04771505376344086,0.04740918803418803,0.04914174972314507,0.04849726775956284,0.04914174972314507,0.048024891774891776,0.04771505376344086,0.04914174972314507,0.04914174972314507,0.04914174972314507,0.04833877995642701,0.04914174972314507,0.04914174972314507,0.04833877995642701,0.04914174972314507,0.04914174972314507,0.04914174972314507,0.04818132464712269,0.04914174972314507,0.048817381738173814,0.04833877995642701,0.04833877995642701,0.04914174972314507,0.04833877995642701,0.048979028697571744,0.048817381738173814,0.04914174972314507,0.048817381738173814,0.04771505376344086,0.04914174972314507,0.04914174972314507,0.04833877995642701,0.04833877995642701,0.04914174972314507,0.048979028697571744,0.04833877995642701,0.047561629153269024,0.04914174972314507,0.04914174972314507,0.048979028697571744,0.04818132464712269,0.04914174972314507,0.04914174972314507,0.04865679824561403,0.048979028697571744,0.048817381738173814,0.048817381738173814,0.04914174972314507,0.04849726775956284,0.04914174972314507,0.04849726775956284,0.04833877995642701,0.04833877995642701
0.017236699239956566,0.017293028322440084,0.030869324473975633,0.030665566556655664,0.030869324473975633,0.017293028322440084,0.030767108167770417,0.029780982905982904,0.030869324473975633,0.017293028322440084,0.030869324473975633,0.030869324473975633,0.030869324473975633,0.030869324473975633,0.029780982905982904,0.017015005359056805,0.017293028322440084,0.010757080610021785,0.017069892473118277,0.030869324473975633,0.017236699239956566,0.017236699239956566,0.017293028322440084,0.030665566556655664,0.030869324473975633,0.030869324473975633,0.017293028322440084,0.030869324473975633,0.017293028322440084,0.017293028322440084,0.017293028322440084,0.030869324473975633,0.010757080610021785,0.030869324473975633,0.030767108167770417,0.017293028322440084,0.017236699239956566,0.010757080610021785,0.029780982905982904,0.016960470085470084,0.029685835995740147,0.030869324473975633,0.017293028322440084,0.017236699239956566,0.030869324473975633,0.01633230452674897,0.017069892473118277,0.029780982905982904,0.030869324473975633,0.010792349726775955,0.030869324473975633,0.01718073593073593,0.017069892473118277,0.030869324473975633,0.030869324473975633,0.030869324473975633,0.017293028322440084,0.030869324473975633,0.030869324473975633,0.017293028322440084,0.030869324473975633,0.030869324473975633,0.030869324473975633,0.017236699239956566,0.030869324473975633,0.030665566556655664,0.017293028322440084,0.017293028322440084,0.030869324473975633,0.010757080610021785,0.030767108167770417,0.030665566556655664,0.030869324473975633,0.030665566556655664,0.017069892473118277,0.030869324473975633,0.030869324473975633,0.017293028322440084,0.017293028322440084,0.030869324473975633,0.030767108167770417,0.017293028322440084,0.017015005359056805,0.030869324473975633,0.030869324473975633,0.030767108167770417,0.017236699239956566,0.030869324473975633,0.030869324473975633,0.030564692982456138,0.030767108167770417,0.030665566556655664,0.030665566556655664,0.030869324473975633,0.01734972677595628,0.030869324473975633,0.010792349726775955,0.017293028322440084,0.017293028322440084
-0.003935939196525517,-0.00394880174291939,-0.004014396456256922,-0.003987898789878989,-0.004014396456256922,-0.00394880174291939,-0.004001103752759382,-0.0038728632478632484,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.0038728632478632484,-0.0038853161843515546,-0.00394880174291939,-0.00394880174291939,-0.0038978494623655917,-0.004014396456256922,-0.003935939196525517,-0.003935939196525517,-0.00394880174291939,-0.003987898789878989,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.00394880174291939,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004001103752759382,-0.00394880174291939,-0.003935939196525517,-0.00394880174291939,-0.0038728632478632484,-0.0038728632478632484,-0.0038604898828541005,-0.004014396456256922,-0.00394880174291939,-0.003935939196525517,-0.004014396456256922,-0.0037294238683127576,-0.0038978494623655917,-0.0038728632478632484,-0.004014396456256922,-0.003961748633879782,-0.004014396456256922,-0.003923160173160174,-0.0038978494623655917,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.004014396456256922,-0.004014396456256922,-0.004014396456256922,-0.003935939196525517,-0.004014396456256922,-0.003987898789878989,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.00394880174291939,-0.004001103752759382,-0.003987898789878989,-0.004014396456256922,-0.003987898789878989,-0.0038978494623655917,-0.004014396456256922,-0.004014396456256922,-0.00394880174291939,-0.00394880174291939,-0.004014396456256922,-0.004001103752759382,-0.00394880174291939,-0.0038853161843515546,-0.004014396456256922,-0.004014396456256922,-0.004001103752759382,-0.003935939196525517,-0.004014396456256922,-0.004014396456256922,-0.003974780701754386,-0.004001103752759382,-0.003987898789878989,-0.003987898789878989,-0.004014396456256922,-0.003961748633879782,-0.004014396456256922,-0.003961748633879782,-0.00394880174291939,-0.00394880174291939
